uid,id,A,A_u,E_B,J,J_u,N_nn,N_nn_u,P_spontaneous_norm,alphax,alphax_el,alphax_lat,alphay,alphay_el,alphay_lat,alphaz,alphaz_el,alphaz_lat,cbm,cbm_gw,cbm_hse,cbm_u,cod_id,dE_zx,dE_zx_u,dE_zy,dE_zy_u,dipz,efermi,efermi_gw,efermi_hse,efermi_u,ehull,emass_cbm,emass_vbm,evac,evacdiff,gap,gap_dir,gap_dir_gw,gap_dir_hse,gap_dir_nosoc,gap_dir_u,gap_gw,gap_hse,gap_u,halfmetal_gap,halfmetal_gap_dir,halfmetal_gap_dir_hse,halfmetal_gap_hse,has_inversion_symmetry,hform,icsd_id,is_ferroelectric,is_magnetic,is_magnetic_u,lam,lam_u,lgnum,magmom_u,minhessianeig,number,plasmafrequency_x,plasmafrequency_y,spin,spin_u,thickness,vbm,vbm_gw,vbm_hse,vbm_u,bravais_search,bravais_type,doi,dyn_stab,folder,international,label,layergroup,olduid,spin_axis,spin_axis_u,topology,formula,natoms,base_uid,magstate,stoich,folder_tree,magstate_tree,cbm_m_dos_file,cbm_min_emass,cbm_max_emass,cbm_warping,cbm_barrier,cbm_m_dos_check,cbm_m_cond,cbm_anisotropy,vbm_m_dos_file,vbm_min_emass,vbm_max_emass,vbm_warping,vbm_barrier,vbm_m_dos_check,vbm_m_cond,vbm_anisotropy,c_11,c_12,c_22,speed_of_sound_x,C_2D,has_defpot,cbm_rel,cbm_ratio,cbm_parabolic,vbm_rel,vbm_ratio,vbm_parabolic,parabolic,formula_reduced,formula_cell,natoms_cell,comp_key,E_mean,E_sd,eps_ch,t_ch_m,I_ON,I_OFF,on_off,SS,DIBL,tau,EDP,spr_gap_I_ON,spr_mass_I_ON,spr_eps_I_ON,spr_gap_on_off,spr_mass_on_off,spr_eps_on_off,floor_above_spec
2PdTe2-1,3689,,,,,,,,,5.769595987480401,4.934330517652103,0.8352654698282986,6.713149197240489,5.911212846941079,0.80193635029941,0.3039525228639047,0.3005202157732439,0.0034323070906607,-3.912170587318878,,-3.8752735777005336,,,0.0,,0.0,,-3.668143285651327e-09,-4.518120365731987,,-4.744246482471437,,0.0925642605780462,1.1109590504625877,2.469051325256625,2.763411824155233,-1.681931365265879e-08,1.2118995568262174,1.252960470833801,,1.8574763051772571,1.2764394468653386,,,1.7430097553511747,,,,,,1.0,-0.256569140444783,,,0.0,,,,17.0,,-8.168271815384602e-15,14.0,0.0,0.0,,,1.683599777367596,-5.124070144145096,,-5.618283333051709,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/AB2/PdTe2/Pd2Te4-7af34a9daaff,P2_1/c,original03-18,p2_1/b11,Pd2Te4-7af34a9daaff,z,,,Pd2Te4,6,2PdTe2,1,AB2,2PdTe2,1,1.1109590504625877,0.2624018984835747,4.798818798310606,0.0026307035561419,False,1.1221493497549109,0.4975950422209289,18.28804908060142,2.469051325256625,0.5170025682542179,11.791458729763796,-0.000306772510944,False,2.469051325256625,0.9905729561392294,22.80735039591865,23.944066336348957,1.2273694212473925,51.63470351256251,2805.00106617933,37.78938492445573,False,0.0100726478511191,1.0100726478511193,True,0.0,1.0,True,True,Te2Pd,Te4Pd2,6,Pd1-Te2,2.320379,0.25870314,41.475509460650336,1.6835997773675962e-10,1617.6246372686803,0.1,16176.246372686805,71.69185235730366,2.4491896724431537,2.775101912215736e-13,8.097463197436639e-23,0.4034619384548668,0.0974959771699484,0.0113365318295985,3.881614789104799,0.0974959771699488,0.0113365318295981,False
1CoNaAs2Se6-1,435,,,,,,,,,12.284513047402406,7.884191958294071,4.400321089108334,12.275748682107023,7.880822722956697,4.394925959150326,0.4503952715668909,0.4152345812798275,0.0351606902870633,-4.929016141598545,,-4.804156907891342,,,0.0,,0.0,,-2.1991640290798887e-06,-5.100616905665605,,-5.451752588399369,,0.0932800966208574,0.7914968513658209,0.3108242050482215,1.9410038708483863,-1.0830426159666082e-05,0.3432015281341201,0.4413983273611297,,1.746668096789688,0.5477393501713679,,,1.2951913610160526,,,,,,0.0,-0.2542752552199047,,,0.0,,,,67.0,,7.155113757483255e-16,149.0,,,,,3.402594829876099,-5.272217669732665,,-6.099348268907395,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABC2D6/CoNaAs2Se6/CoNaAs2Se6-664ab372d3f2,P312,Lyngby22_LDP,p312,CoNaAs2Se6-3f3e7c66e79f,z,,,NaCoAs2Se6,10,1CoNaAs2Se6,1,ABC2D6,1CoNaAs2Se6,1,0.7914968513658209,0.788411006495565,0.7945947742493021,0.0003387256298641,False,0.7914968513658209,0.7914908124052848,1.0078433300686955,0.3108242050482215,0.2980489919817415,0.3169919294301205,-0.0036000445751599,False,0.3073745679671543,0.3072287444422802,1.0635564553412058,45.55895031376501,19.132024900036367,45.64597815895092,3779.8303422369577,45.60246423635796,False,0.0,1.0,True,0.011098354069729,0.988901645930271,True,True,NaCo(AsSe3)2,Na1Co1As2Se6,10,As2-Co1-Na1-Se6,1.5569456,0.26662698,30.1114615654407,3.4025948298760993e-10,1283.5418960378042,0.1,12835.41896037804,74.87230477477065,6.723529595922526,3.497410749106848e-13,1.0205086415943634e-22,0.2544187211159738,0.0873230404865998,0.0211244827034349,3.093659821427136,0.0873230404866003,0.021124482703434,False
2AuCl-1,10130,,,,,,,,,2.0028994464215595,1.680343535173756,0.3225559112478036,2.002870216993331,1.68034352474507,0.3225266922482608,0.327819846779828,0.3196111288396224,0.0082087179402056,-3.512917021611764,,-3.045645525201514,,,0.0,,0.0,,-3.3628336175436713e-10,-4.57206706078291,,-4.626260656553148,,0.0,3.0360634912654034,0.6461025775178575,1.4065284666337043,-3.192619202432149e-09,2.1183000783422936,2.1780664206844897,,3.202555943173331,2.2339796520305444,,,3.1612302627032687,,,,,,1.0,-0.2368082045545381,,,0.0,,,,48.0,,8.795535193385989e-16,67.0,,,,,3.592990885054748,-5.631217099954057,,-6.206875787904783,,Centered,Centered rectangular (oc),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/AB/AuCl/Au2Cl2-cba1221d8eea,Cmme,Lyngby22_LDP,cmme,Au2Cl2-4d2e02ec9a0b,z,,,Cl2Au2,4,2AuCl,1,AB,2AuCl,1,3.0360634912654034,3.0069109522770097,3.065498669328568,0.0012495307999172,False,3.0360634912654034,3.035922178305707,1.019484353870603,0.6461025775178575,0.2760835056829572,1.5120372354102154,-0.0019152452371223,False,0.6461025775178575,0.4669131463907865,5.476738755797226,7.177462230881424,3.436504631697977,7.1829557075410495,1331.2889627289182,7.180208969211237,False,0.0,1.0,True,0.0,1.0,True,True,AuCl,Au2Cl2,4,Au1-Cl1,4.104271,0.25968993,6.876947710817468,3.5929908850547475e-10,694.3402204333582,0.1,6943.402204333582,69.90480531744825,0.0475041557413664,6.465235761986879e-13,1.8864895885441685e-22,0.0306250988080627,0.0904865388968101,0.0003452804953512,0.7279235031060356,0.0904865388968101,0.0003452804953512,False
4AsGeS-1,7115,,,,,,,,,4.786918480647968,3.302736687104804,1.4841817935431638,5.927036278353237,3.428979138133272,2.4980571402199643,0.3815073475428642,0.3760959950864186,0.0054113524564456,-3.898886071232691,,-3.597108514820797,,,0.0,,0.0,,-0.0002785142473318,-4.919520052328586,,-5.019334755359946,,0.0,1.212682027356743,1.2793592660257147,1.6441941505469146,-0.0009863837204167,2.041267962191791,2.0852132601356828,,2.9071307125894994,2.109286628961591,,,2.844452481078299,,,,,,0.0,-0.2240643569459918,,,0.0,,,,20.0,,-3.5499165822623936e-15,17.0,,,,,3.0754051906527007,-5.940154033424482,,-6.441560995899096,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABC/AsGeS/As4Ge4S4-cf3ad39c667a,P222_1,Lyngby22_LDP,p2_122,As4Ge4S4-210b8892b762,z,,,S4Ge4As4,12,4AsGeS,1,ABC,4AsGeS,1,1.212682027356743,0.8446610009189609,1.7407605496166614,0.0027647769665603,False,1.2125809450092186,1.1374180337398647,2.060898452423844,1.2793592660257147,0.7951024771291296,2.0585524239286648,-0.0002338975387281,False,1.2793592660257147,1.1471324938128575,2.5890403855380555,34.60267870708994,19.10546006316054,36.83833627456458,3849.592190781737,35.72050749082726,False,8.335437092655586e-05,0.9999166456290736,True,0.0,1.0,True,True,GeAsS,Ge4As4S4,12,As1-Ge1-S1,3.7435787,0.26915208,14.753185464406226,3.075405190652701e-10,1121.0646295960262,0.1,11210.64629596026,70.32218229357676,0.6084341235690445,4.0042947619792726e-13,1.1684122058395518e-22,0.1690683671426032,0.0795817440731072,0.0031121581005599,2.368487265571988,0.0795817440731063,0.0031121581005599,False
2RuTe2-1,2998,,,,,,,,,12.333448186617396,10.250462111221175,2.082986075396221,13.86638466522628,10.59761194508642,3.2687727201398604,0.461403093145817,0.4580561292399469,0.0033469639058701,-4.033394463233589,,-3.9145674706760047,,,0.0,,0.0,,2.538528536463362e-10,-4.354270812093998,,-4.472575105695313,,0.1174795925069981,1.0290994653398942,3.800394025138002,4.355971888305357,1.959893527397805e-09,0.6417526977208197,0.68627559500102,,1.141576957955683,0.8252498884522863,,,1.0714100934225907,,,,,,1.0,-0.2186202483157053,,,0.0,,,,15.0,,-5.808977793580455e-12,11.0,0.0,0.0,,,3.616223034261724,-4.675147160954408,,-4.985977564098596,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/AB2/RuTe2/Ru2Te4-76c40a7e8f78,P2_1/m,original03-18,p2_1/m11,Ru2Te4-76c40a7e8f78,z,,Trivial,Ru2Te4,6,2RuTe2,1,AB2,2RuTe2,1,1.0290994653398942,0.6720006272418851,1.5759594063320044,0.0001367119198258,False,1.0290994653398942,0.9422282369310152,2.345175499017416,3.800394025138002,2.6251599480593986,5.501758000300646,-0.0006799714813375,True,3.800394025138002,3.5543596817583523,2.095780108319769,77.57495562142287,20.7564730748892,79.29944010990053,3920.010348615588,78.4371978656617,False,0.0,1.0,True,0.0,1.0,True,True,Te2Ru,Te4Ru2,6,Ru1-Te2,1.4075822,0.26179358,37.22351590388748,3.616223034261724e-10,1112.0212854221936,0.1,11120.212854221936,79.07332849178385,12.369456978610552,4.0368590808288934e-13,1.1779141406071964e-22,0.0548374544825009,0.0793786262714766,0.0392792701232576,0.7972153340204122,0.0793786262714766,0.0392792701232576,False
2OsSe2-1,3255,,,,,,,,,8.081937831726098,6.993852858252186,1.0880849734739109,7.179856853457103,6.536963348002748,0.6428935054543553,0.3963043403204361,0.3949206513363084,0.0013836889841276,-4.240529985985302,,-4.07102667957605,,,0.0,,0.0,,-3.5459164731472825e-10,-4.52416766819364,,-4.756422491936834,,0.0,1.343158207306118,0.7057033477432506,4.272362314147884,-3.0371796931995517e-09,0.5672753644166775,0.9173495508793734,,1.699776343169017,1.1004165247789233,,,1.389307349052195,,,,,,1.0,-0.1733347387797259,,,0.0,,,,15.0,,-7.857631826373329e-13,11.0,0.0,0.0,,,3.331497413500548,-4.80780535040198,,-5.460334028628245,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/AB2/OsSe2/Os2Se4-a27442d3eef5,P2_1/m,original03-18,p2_1/m11,Os2Se4-a27442d3eef5,z,,,Se4Os2,6,2OsSe2,1,AB2,2OsSe2,1,1.343158207306118,0.5741674833613265,3.142069208260044,0.0006059653363695,False,1.343158207306118,0.970914459738935,5.472391417684522,0.7057033477432506,0.573345235350487,0.8686166454520066,-0.0006784547754396,False,0.7057033477432505,0.6907494874120669,1.514997582426964,108.80873428948894,26.59873855519887,103.2665513157362,4458.669197716437,106.03764280261257,False,0.0,1.0,True,1.5732149042164932e-16,1.0,True,True,OsSe2,Os2Se4,6,Os1-Se2,1.7369405,0.26789787,26.51904294950593,3.3314974135005483e-10,1159.8902701402233,0.1,11598.902701402232,73.3338520931139,4.655940192139978,3.8702568162666803e-13,1.129301305887012e-22,0.2721684216004716,0.090866311171875,0.0169755671380906,3.32826531449399,0.090866311171875,0.0169755671380897,False
2CuI-1,9976,,,,,,,,,4.968983760786662,2.6008857960340293,2.368097964752633,4.961333228721562,2.593968201552076,2.3673650271694866,0.4866603921164446,0.4616229105294049,0.0250374815870396,-2.752691092519617,,-2.433731201829401,-2.6637833127534387,,0.0,0.0,0.0,0.0,0.0004222665927594,-3.6461364828289726,,-4.113255932536427,-3.7440143175702287,0.0,0.3517262407562002,0.4922919482278876,3.465906451000804,0.0050569778000118,1.786890780618711,1.786890780618711,,3.359049485087538,2.0427943152425403,2.1604620096335805,,3.359049485087538,2.1604620096335805,,,,,1.0,-0.1661058651014735,84217.0,,0.0,0.0,,,72.0,0.0,-1.5852959247983142e-15,164.0,0.0,0.0,,,3.85580293064,-4.539581873138328,,-5.79278068691694,-4.82424532238702,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/AB/CuI/Cu2I2-ac7333c6ab94,P-3m1,original03-18,p-3m1,Cu2I2-ac7333c6ab94,z,z,,Cu2I2,4,2CuI,1,AB,2CuI,1,0.3517262407562002,0.3516600429208824,0.3517924510528524,2.7451266136715964e-06,False,0.3517262407562002,0.351726234525533,1.0003765231070048,0.4922919482278876,0.492042339844103,0.4925416832356235,-1.0666419830164092e-05,False,0.4922919482278876,0.4922918849159202,1.0010148382589974,38.09816325571954,16.08953545144506,38.21177769998915,3016.825013032013,38.15497047785435,False,0.0,1.0,True,1.1276063204178405e-16,1.0000000000000002,True,True,CuI,Cu2I2,4,Cu1-I1,4.218061,0.27536312,9.465222652123046,3.8558029306400006e-10,2113.9951478755247,0.1,21139.951478755247,70.0676985767652,0.2664230610330478,2.1235021417352489e-13,6.196161793802377e-23,0.0342609019618982,0.1128702280679658,0.0017605960594035,0.5512499950045799,0.1128702280679672,0.0017605960594035,False
1IOsPtBr5-1,15402,,,,,,,,,7.887607424430309,7.1741911531672455,0.7134162712630635,8.395465475878757,7.5352119251413745,0.8602535507373816,0.372019783989726,0.3535385938325086,0.0184811901572173,-4.801998049160723,,-4.881200537780519,,,0.0,,0.0,,-0.0500315284732095,-4.961605834203576,,-5.307099224595083,,0.0,2.3159104634954164,4.998403404466085,3.039273372912451,-0.2367887345410977,0.319215570085706,0.3401743319701533,,0.8997984810051325,0.5194729185539053,,,0.8517973736291278,,,,,,0.0,-0.1599318281306549,,,0.0,,,,1.0,,-5.610983136223941e-15,1.0,,,,,2.933598397970055,-5.121213619246429,,-5.732997911409647,,Oblique,Oblique (mp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_CDVAE/ABCD5/IOsPtBr5/IOsPtBr5-c2dd615b74c2,P1,Lyngby22_CDVAE,p1,IOsPtBr5-bd1be302c215,z,,,Br5IOsPt,8,1IOsPtBr5,1,ABCD5,1IOsPtBr5,1,2.3159104634954164,1.515938785514357,3.538032885086284,0.0009071641937922,False,2.315910463495417,2.1224659038463254,2.333889019064733,4.998403404466085,3.138723793606425,7.959934749489776,-0.0003484859300691,False,4.998403404466086,4.502172311503214,2.5360418032654386,34.031084025601665,13.766591817866626,35.07969355545028,2931.5709108156884,34.55538879052597,False,1.9175577676686007e-16,1.0000000000000002,True,1.7769242452630692e-16,1.0000000000000002,True,True,OsPtIBr5,Os1Pt1I1Br5,8,Br5-I1-Os1-Pt1,1.0756856,0.26416755,32.5046208652703,2.9335983979700545e-10,944.2881897551898,1.914532090179237,493.221395765054,74.07013050193639,5.645454822304536,4.753922873159527e-13,1.387146012166668e-22,0.0751934008074131,0.0770012535481514,0.0106716075033412,1.163599911844119,0.1607664690601939,0.0106716075033412,True
1MoW3Te8-1,14216,,,,,,,,,9.76323343017377,9.033096952785572,0.7301364773881976,9.714237230001066,8.978567098350318,0.7356701316507477,0.4701060832335557,0.4671882528621472,0.0029178303714085,-3.706806525795353,,-3.359074574216939,,,0.0,,0.0,,-3.734274199723476e-05,-4.108991675941607,,-3.983739531907575,,0.0181521338536396,0.4257138937903054,0.3557890822824314,4.811501809734475,-0.0001547913537988,0.804370300292508,0.80437030029251,,1.219551685297682,1.0772507730165577,,,1.219551685297682,,,,,,0.0,-0.1588040820541714,,,0.0,,,,27.0,,-7.863422204659028e-15,25.0,0.0,0.0,,,3.6216253413706703,-4.511176826087862,,-4.578626259514621,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/AB3C8/MoW3Te8/MoW3Te8-5c3fe56a1a89,Pmm2,original03-18,pm2m,MoW3Te8-5c3fe56a1a89,z,,,MoTe8W3,12,1MoW3Te8,1,AB3C8,1MoW3Te8,1,0.4257138937903054,0.4248924124342769,0.4265369633874947,7.825934132081204e-06,False,0.4257138937903054,0.4257130996712064,1.0038705114638218,0.3557890822824314,0.3547493425260888,0.3568318694264116,-1.5348728812718268e-05,False,0.3557890822824313,0.3557875585951378,1.005870417928032,87.49696042323477,16.012070504444132,87.61796038698475,3713.208625332047,87.55746040510977,False,0.0,1.0,True,1.5602263811791767e-16,1.0,True,True,Te8MoW3,Te8Mo1W3,12,Mo1-Te8-W3,1.626457,0.270481,32.24857274196128,3.6216253413706703e-10,1734.8723127512055,0.1,17348.723127512054,76.64211732447211,9.102052977287444,2.587552519650689e-13,7.550213275798807e-23,0.0708236822718704,0.090933568931427,0.037445809179248,0.868740713627091,0.090933568931427,0.0374458091792471,False
2PdTeS3-1,5177,,,,,,,,,56.59052556121291,9.06702489273004,47.52350066848287,9.159839462154006,8.198818402141772,0.9610210600122336,0.5509519657665852,0.5328152697010836,0.0181366960655015,-3.8252149841530616,,-3.673887965534048,,,0.0,,0.0,,2.3199204714860663e-05,-4.328315248677844,,-4.5827612726005285,,0.0564284188661851,0.6332556793721607,0.8385574340521241,2.308028543637848,0.0001438497762266,1.0062005290495644,1.0077985875912503,,1.8389234346621075,1.0903111898250806,,,1.8177466141329617,,,,,,1.0,-0.1372592219068451,,,0.0,,,,15.0,,-1.714250133353082e-15,11.0,,,,,5.308822452429551,-4.831415513202626,,-5.49163457966701,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABC3/PdTeS3/Pd2Te2S6-a37173cbe16f,P2_1/m,Lyngby22_LDP,p2_1/m11,Pd2Te2S6-36be3978847b,z,,,S6Pd2Te2,10,2PdTeS3,1,ABC3,2PdTeS3,1,0.6332556793721607,0.3604496821680426,1.11253463464047,0.0007987379639258,False,0.6332556793721607,0.544490190263483,3.0865185618940387,0.8385574340521241,0.3106800289078165,2.263352983054879,-0.0002442585109201,False,0.8385574340521241,0.5463632882220962,7.285157629898543,45.4278427705821,10.178179367925814,26.06008908998396,3476.9285229545453,35.74396593028303,False,0.0,1.0,True,0.0,1.0,True,True,TePdS3,Te2Pd2S6,10,Pd1-S3-Te1,2.3176289,0.2648273,21.434756271940586,5.308822452429552e-10,1514.7554926919947,0.1,15147.554926919947,76.25665296255065,8.584011675304486,2.9635629286636254e-13,8.647373144210389e-23,0.0733156909823562,0.0822771811720928,0.0289194198152569,0.9804581152006256,0.0822771811720937,0.0289194198152573,False
2AuBrTe2-1,1330,,,,,,,,25.713741429734437,5.735419583301214,3.058269100187831,2.6771504831133828,7.993901259954079,3.9116754256967927,4.082225834257286,0.4088779415375558,0.3521881717717063,0.0566897697658494,-4.484836965826002,,-4.322379556764013,,,0.0,,0.0,,0.0015650775248794,-4.991512548450725,,-5.129854009695943,,0.0853735333443069,1.8314454977909904,1.1533263355244634,2.6286291018062684,0.0056691299346141,1.0133511652494471,1.0636429671983698,,1.816275700489833,1.231773298139364,,,1.6212554024368824,,,,,,0.0,-0.110298310996121,,1.0,0.0,,,,9.0,,-2.1061433445728402e-15,4.0,,,,,3.248834770069296,-5.498188131075449,,-5.943634959200896,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/ABC2/AuBrTe2/Au2Br2Te4-5e64ed168c9e,P2_1,original03-18,p2_111,Au2Br2Te4-5e64ed168c9e,z,,,Br2Te4Au2,8,2AuBrTe2,1,ABC2,2AuBrTe2,1,1.8314454977909904,1.6941855839145543,1.9592199351865112,0.001772378627121,True,1.821889724958949,1.8170893718514536,1.156437614502405,1.1533263355244634,0.9246760587899354,1.4385163577772142,-0.0004269542557652,False,1.1533263355244634,1.125732823860804,1.5556976349746838,7.998510236209494,0.9626422792016106,13.524650390321645,1503.7337348939006,10.761580313265569,False,0.0052176124506938,0.994782387549306,True,0.0,1.0,True,True,Te2AuBr,Te4Au2Br2,8,Au1-Br1-Te2,2.1312487,0.27031776,14.47974154929429,3.248834770069296e-10,888.1079507422226,0.1,8881.079507422224,70.38433434675284,0.6919628067078796,5.054648165664913e-13,1.4748945729629976e-22,0.052742984700548,0.0833556433042361,0.0029116332153025,0.9130276160805204,0.0833556433042361,0.0029116332153025,False
1AsIS-1,7462,,,0.4661338726322467,,,,,,32.10247780980217,6.913867720124239,25.18861008967793,31.31507248859833,6.913867720124279,24.40120476847405,0.4226586482481055,0.4105844221957115,0.012074226052394,-4.440250152558825,-4.257655005060684,-4.239629737034787,,,0.0,,0.0,,-0.0375309521069565,-5.108485967448287,-5.435634183881186,-5.194838938207029,,0.078905101264788,1.7612221458363193,0.2581679622743106,3.314697107294208,-0.5307895692520577,1.336471629778924,1.3660682509129376,2.357678235396638,2.0481120616119965,1.795969230204135,,2.355958357641004,1.9500066154135132,,,,,,0.0,-0.1075719069971701,,,0.0,,,,69.0,,-2.4049217576788e-15,156.0,0.0,0.0,,,3.2403094086996287,-5.776721782337749,-6.613613362701688,-6.1896363524483,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/ABC/AsIS/AsIS-b13beafa16aa,P3m1,janus10-19,p3m1,AsIS-b13beafa16aa,z,,,SAsI,3,1AsIS,1,ABC,1AsIS,1,1.7612221458363193,0.2857722447808378,10.854460164118375,0.0001757798126273,True,1.7612221458363193,0.5568830762464846,37.98290548630009,0.2581679622743106,0.2579090289148545,0.2584266163440366,-0.0018658334038611,False,0.258167692918851,0.2581675632083217,1.002006860447499,43.33621626229372,21.385478750531902,43.09500084843812,3778.4458900163168,43.21560855536592,False,0.0,1.0,True,1.0433341812632555e-06,0.9999989566658188,True,True,AsSI,As1S1I1,3,As1-I1-S1,2.573786,0.25800362,27.812940738459517,3.240309408699629e-10,1476.687663635661,0.1,14766.87663635661,73.51481269950622,4.899140543206948,3.039961215006924e-13,8.870295520245996e-23,1.127331759017443,0.0874930025985181,0.0176078743800034,2.4762717572262374,0.0874930025985181,0.0176078743800038,False
2AuS-1,9190,,,1.0389301525372092,,,,,,3.947442292480965,3.451518054926268,0.4959242375546973,2.535266992365227,2.500333270879265,0.0349337214859619,0.2784076824788481,0.2761912448595118,0.0022164376193362,-4.76364532670862,,-4.528544148960014,,,0.0,,0.0,,2.82351324848486e-05,-5.371814940765345,,-5.547556819379,,0.0,1.038500868826198,0.9610033854897564,2.4375581410029312,0.0002295139818969,1.2163392281134509,1.6053610526971314,,2.372810998013692,1.6910756354391023,,,2.010075119298491,,,,,,1.0,-0.0910749512669402,,,0.0,,,,14.0,,1.1833239223367352e-12,10.0,0.0,0.0,,,2.314396540417924,-5.979984554822071,,-6.538619268258505,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/AB/AuS/Au2S2-8074370a0af2,P2/m,original03-18,p2/m11,Au2S2-8074370a0af2,z,,,S2Au2,4,2AuS,1,AB,2AuS,1,1.038500868826198,0.4669808567276304,2.309476119955903,0.0015740458815649,False,1.0384994641736756,0.7768758141372336,4.9455477385937465,0.9610033854897564,0.2439957331467291,3.7850148813345057,-0.0017664033245626,False,0.9610033719724884,0.458438842341647,15.512627341964013,39.95968683068628,5.182598913864706,13.14437211531306,3419.792318359044,26.55202947299967,False,1.3525771279385673e-06,0.999998647422872,True,1.4065786006278206e-08,0.999999985934214,True,True,AuS,Au2S2,4,Au1-S1,2.5965106,0.25641766,17.158244340473196,2.314396540417924e-10,1348.4293382503065,0.1,13484.29338250306,70.14547162741663,0.3709454407877064,3.32911269192387e-13,9.714009919530876e-23,8.101495906309708e-05,0.0906377077625086,0.0018052205323284,0.3452791174135665,0.0906377077625082,0.0018052205323284,False
2NiTe2-1,2773,,,,,,,,,7.9438815713483715,6.589400961527242,1.3544806098211293,8.609858774846964,7.576191327903501,1.0336674469434637,0.3021387540633017,0.2988260335268061,0.0033127205364955,-4.022398459002145,,-4.152271066933688,-3.9581951440569663,,0.0,0.0,0.0,0.0,4.354057564940302e-08,-4.482797459404644,,-5.064392020904341,-4.551027240452604,0.1758266304344129,0.5425430508646677,1.1113647755815397,2.730961146885912,2.1278313275133877e-07,0.9207980008049976,0.9897472085335124,,1.7029218107151665,0.9997587145183144,1.258951100337588,,1.7029218107151665,1.185664192791275,,,,,1.0,-0.0646866041520208,,,0.0,0.0,,,17.0,0.0,-3.552534405130434e-15,14.0,0.0,0.0,,,1.559851418157562,-4.943196459807142,,-5.855192877648854,-5.143859336848241,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/AB2/NiTe2/Ni2Te4-5257d747113d,P2_1/c,original03-18,p2_1/b11,Ni2Te4-5257d747113d,z,z,,Ni2Te4,6,2NiTe2,1,AB2,2NiTe2,1,0.5425430508646677,0.2623839322136077,1.1218406537253438,0.0074576742799406,False,0.5425430508646664,0.425296537905189,4.275569179335453,1.1113647755815397,0.6424920793212735,1.9224076127260508,-5.244657969658492e-05,False,1.1113647755815397,0.9631032887820368,2.9921109918691537,22.91339378254406,-1.472166244357786,62.6293935794544,2852.813547379966,42.771393680999225,False,2.455597998033357e-15,0.9999999999999976,True,0.0,1.0,True,True,NiTe2,Ni2Te4,6,Ni1-Te2,2.1709023,0.27223715,58.05994834147544,1.5598514181575622e-10,1774.7332295973952,0.1,17747.33229597395,73.5605168733534,4.96056424942928,2.5294354944545457e-13,7.380633747710585e-23,0.2098056950394533,0.1007535386941254,0.0242650894810672,2.67098592705917,0.1007535386941258,0.0242650894810676,False
1SAs2Te2-1,2337,,,,,,,,,136.2608461359354,25.187784211547257,111.07306192438814,134.45761012581622,25.17441201392844,109.28319811188778,0.7312448859860714,0.7013913474734857,0.0298535385125856,-4.228639420406993,,-4.02453891011888,,,0.0,,0.0,,1.8949330363257057e-08,-4.583339491917774,,-4.598931570518974,,0.0200258059204902,0.1152055862462853,0.3216222887579669,4.658137175311862,2.5697480151703495e-07,0.7094001430215612,0.962298731982104,,1.4808887335820002,1.0740302742605734,,,1.148785320800186,,,,,,1.0,-0.046394909343418,,,0.0,,,,72.0,,-3.7298300275749375e-15,164.0,,,,,6.43057312191249,-4.938039563428554,,-5.173324230919067,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/AB2C2/SAs2Te2/SAs2Te2-bb76bca6c898,P-3m1,Lyngby22_LDP,p-3m1,SAs2Te2-14ca7189e896,z,,,SAs2Te2,5,1SAs2Te2,1,AB2C2,1SAs2Te2,1,0.1152055862462853,0.1140043764602306,0.11641945260742,1.843018715820992e-05,False,0.1152055862462853,0.1151992583063415,1.0211840652278112,0.3216222887579669,0.090462231934031,1.143470533662564,-0.0006074324691605,True,0.321622288757967,0.167660507136141,12.640308659379883,90.43401224490914,15.685588051397083,91.0726441335235,4077.3863107466095,90.75332818921632,False,0.0,1.0,True,1.7259733908874732e-16,1.0000000000000002,True,True,Te2As2S,Te2As2S1,5,As2-S1-Te2,1.5301791,0.25965446,50.20790190269922,6.43057312191249e-10,1686.9486193210785,0.1,16869.486193210785,110.1903263740124,54.18886154394017,2.6610610262322346e-13,7.764703570415534e-23,0.7298667699199752,0.0505983846634818,0.1926180060854805,2.914998493290561,0.0505983846634823,0.1926180060854809,False
