uid,comp_key,gap,gap_hse,gap_gw,E_pred,E_sd,mahalanobis,in_anchor_box
1S3Pt4Se5-1,Pt4-S3-Se5,1.3082214309907259,1.8291127300956855,,2.444451,0.2613484,0.6719718458908125,True
2ClPSnS3-1,Cl1-P1-S3-Sn1,2.3929615287213517,3.3116884214817084,,4.3479095,0.2681992,0.738752654977551,True
4RhSe2-1,Rh1-Se2,0.5825120467774565,1.04627650186108,,1.3695195,0.26283303,0.8067901568817925,True
2Al2Te3-1,Al2-Te3,1.0048680639385525,1.5288647188213829,,2.0084977,0.25415966,0.5559730363608374,True
1MgK2Se2H4S8-1,H4-K2-Mg1-S8-Se2,1.9573059548038638,2.9664469122272736,,3.8637583,0.2573908,1.0651078240324894,True
2GeTa2Te4-1,Ge1-Ta2-Te4,0.3106876294829981,0.44665216904646,,0.66545737,0.26821882,1.8117446371725823,False
2IIn-2,I1-In1,0.9878311967561447,1.3346357133035869,,1.8026747,0.27171767,1.2381634033605056,True
4ReSe2-1,Re1-Se2,1.1153457374213598,1.6209443017397733,,2.1523447,0.2695147,0.6392007625926,True
2RuS2-1,Ru1-S2,0.7254675520557208,1.5833182530472873,,1.9866439,0.26446065,1.5470229385332157,True
1SnS2-1,S2-Sn1,1.5874637779702907,2.3606727440800466,3.150114472189574,3.092289,0.26697552,0.26064908458375485,True
2IRhSe-1,I1-Rh1-Se1,0.8867906139124284,1.7248430777278154,,2.1916223,0.2692479,1.280270720868405,True
2AgCdISe-1,Ag1-Cd1-I1-Se1,1.2588363750983782,2.213757168414705,,2.8231075,0.2714023,1.3922497409222134,True
1SSeSn2-1,S1-Se1-Sn2,1.0637806373268932,1.5223319364301158,,2.0396905,0.25995445,0.8073946185561884,True
4AsPtS-1,As1-Pt1-S1,1.3127735645194836,2.0613638503333185,,2.6828227,0.25910804,0.420990177131621,True
1HgI2S2Sn2-1,Hg1-I2-S2-Sn2,1.837215364015716,2.588551630800689,,3.405551,0.2676813,0.26671480743765025,True
2BrIrS-1,Br1-Ir1-S1,0.3437975247414944,1.1784961189423457,,1.4268107,0.25998393,1.8971058496834572,True
2INb2Te6-1,I1-Nb2-Te6,0.6727312679481621,1.1345740612385513,,1.503832,0.2708311,0.7745216626927421,True
2IRe3Se4-1,I1-Re3-Se4,0.9043409620315894,1.6666468253210334,,2.1239946,0.2683188,0.9527242365509284,True
2GaI3-1,Ga1-I3,1.1525031155826637,1.8843814183655474,,2.4490807,0.25843707,0.5414478738623454,True
2ClIrSe-2,Cl1-Ir1-Se1,1.187309808676266,2.2350163474245495,,2.8371718,0.26713476,1.882643092620585,True
1MgK2H4S10-1,H4-K2-Mg1-S10,2.059231319537952,3.111496232823838,,4.0395193,0.25716585,1.1939023693796977,True
2BrCdCuTe-1,Br1-Cd1-Cu1-Te1,1.102360448942051,2.4657963731023167,,3.0385685,0.27816525,3.397222057349182,True
2GaSeSi-1,Ga1-Se1-Si1,1.4117458278560373,2.0771230589568357,,2.7194133,0.2663119,0.1197867203791369,True
1PtS2-1,Pt1-S2,1.6882571662127972,2.4879613629987514,2.9450723931526674,3.2607195,0.26110497,0.317447102013712,True
2GaGeSe-1,Ga1-Ge1-Se1,0.38959671729157974,0.9213873211009427,,1.1746852,0.26585862,0.9430997074611333,True
1GaLiP2Se6-1,Ga1-Li1-P2-Se6,1.4162916951918083,2.1881205612556256,,2.8480446,0.26394176,0.4089816537447262,True
1SnBr2S2-1,Br2-S2-Sn1,0.8287728520994069,1.4896127126043974,,1.9262545,0.26970333,0.6979296466481494,True
1PtTe2-1,Pt1-Te2,0.30257441273799957,0.5994879239060904,1.242498167927923,0.8035855,0.27222478,1.2596353431228604,True
1InAu3Br4O4-1,Au3-Br4-In1-O4,0.47515234062329137,1.554590589204282,,1.8712891,0.27144268,2.773012359779164,True
1SBi2Se2-1,Bi2-S1-Se2,0.35367786504819687,0.857388389909446,,1.0981723,0.2635895,0.9548412173964984,True
2SeSn-1,Se1-Sn1,0.9225352561217924,1.3454340184755553,1.6285283424022705,1.7772273,0.27149323,0.8973667995689082,True
1AlNaAs2Se6-1,Al1-As2-Na1-Se6,1.045976140157817,1.7495813872978423,,2.2647796,0.2508305,0.5676559868616012,True
4NiPS-1,Ni1-P1-S1,0.8739118110064008,2.172333819910784,,2.643548,0.26832432,3.327702832802206,True
2IRhS-2,I1-Rh1-S1,0.770883960261759,1.6647392381663382,,2.0836594,0.26269937,1.646638811929069,True
1PdNa2H6S6-1,H6-Na2-Pd1-S6,1.715362472361294,2.7104992077960595,,3.504932,0.26930487,1.1655535402114918,True
4PSSi-1,P1-S1-Si1,2.2518409787920772,3.1619899736802513,,4.1494584,0.26249227,0.6623283120394994,True
2HNaTe-1,H1-Na1-Te1,2.70271072704629,3.4919662774622786,,4.6422286,0.27210298,1.167162118840437,True
2CdCuISe-1,Cd1-Cu1-I1-Se1,1.0358807083687367,2.4976413147832592,,3.059543,0.2757159,3.9080404437043255,True
1AsClSe-1,As1-Cl1-Se1,1.3734395298352309,2.0599710588294755,2.5605841943435292,2.6924334,0.2578482,0.1283263608286694,True
4RhS2-1,Rh1-S2,0.5969907483399968,1.4017233689639377,,1.7485738,0.26484716,1.4811945357904719,True
2TeZn-1,Te1-Zn1,0.5445857993032709,1.2938448405431962,,1.6316696,0.27202612,1.3319124645501055,True
1IInAu3Br3O4-1,Au3-Br3-I1-In1-O4,0.7381335258682906,1.6304493924886865,,2.0527947,0.27379426,1.6770240831168224,True
2BrTa2Te6-1,Br1-Ta2-Te6,0.6703194062973454,1.092606029630063,,1.4541172,0.26466972,0.8725439258989176,True
2AlTe-1,Al1-Te1,1.747981739998822,2.363037678002049,3.0157179013765862,3.1403906,0.2620381,0.6375132043070207,True
2TlPd2Se3-1,Pd2-Se3-Tl1,0.8340199526730525,1.3161563226436228,,1.7440726,0.27480417,0.6892524400726,True
2TlNi2S3-1,Ni2-S3-Tl1,0.8435089393836244,1.4623723255925347,,1.8883146,0.25962824,0.5881178493140196,True
1MgNa2Se2H4S8-1,H4-Mg1-Na2-S8-Se2,2.1043363389413523,3.1225122840383808,,4.0492635,0.25878042,1.0308412065926544,True
2SbI3-1,I3-Sb1,1.8256443291130335,2.484213990533749,,3.288692,0.2579014,0.5407270877576617,True
1PdSSePt3Cl6-1,Cl6-Pd1-Pt3-S1-Se1,0.529605812752679,1.3291393087462278,,1.6533985,0.2657673,1.5402730191177072,True
2IZn-1,I1-Zn1,2.0909403890928577,2.8824641367128265,,3.8167284,0.26134342,0.4768998967697603,True
2GaTe-1,Ga1-Te1,1.2966556208609772,1.861535360406339,2.617097678288353,2.4522834,0.26316267,0.47445954842096844,True
2CdTe-1,Cd1-Te1,0.632554622704864,1.3305995781073516,,1.693468,0.25195536,1.04652727743921,True
1BiITe-1,Bi1-I1-Te1,0.4124843673462051,0.9287877152560153,1.4190201880971092,1.1967198,0.26612884,0.9081533204274264,True
2TeAu2O6-1,Au2-O6-Te1,1.0799961790598305,2.4670722646105396,,3.0349245,0.28315642,3.5261919303728555,True
2GeInS-1,Ge1-In1-S1,0.41395658543462055,0.9140306467778256,,1.1839149,0.25884047,0.8997545202023046,True
2GaGeSe3-1,Ga1-Ge1-Se3,1.0088053801737051,1.6290581911186721,,2.1336038,0.2571878,0.4208210076688828,True
1MgNa2H4S10-1,H4-Mg1-Na2-S10,2.2965340905916287,3.35722336083286,,4.375155,0.2629074,1.1310392764778154,True
2ClIrTe-2,Cl1-Ir1-Te1,1.0961527187002016,2.0497440263204902,,2.6027386,0.27719215,1.552898788658775,True
1Bi2S3-1,Bi2-S3,0.46999257714183007,1.0414042520490965,,1.3405052,0.26481736,0.9126238484756224,True
1BrCoSe-1,Br1-Co1-Se1,0.9041746158316216,2.1531790590415563,,2.653556,0.28225362,3.0745177177223897,True
1GeI2-1,Ge1-I2,1.9539583637002689,2.6677781234157325,3.3475638538983996,3.5165696,0.26055324,0.4913208751186225,True
1CoLiP2Se6-1,Co1-Li1-P2-Se6,0.8325315366712176,2.003765085054899,,2.4733298,0.2728465,2.798276540675157,True
1PbNa2H6S6-1,H6-Na2-Pb1-S6,1.4978879585119995,2.3746857826783088,,3.0750017,0.27370688,0.807405520504768,True
1GePbSSe-1,Ge1-Pb1-S1-Se1,0.8462604316880202,1.3025120576094005,,1.7260057,0.26409113,0.765186598181337,True
2GeInSe-1,Ge1-In1-Se1,0.5529620024674604,1.0046510361139145,,1.315616,0.26126227,0.8392375631714617,True
4HgI2-1,Hg1-I2,1.6639636631658328,2.489792444664536,,3.2536852,0.26183185,0.4429749230267091,True
2TlPd2Te3-1,Pd2-Te3-Tl1,0.37683746773999083,0.5669848305769047,,0.78324395,0.26167846,1.625029177045395,False
2AgClHgSe-1,Ag1-Cl1-Hg1-Se1,1.3481294007517737,2.3616345568501713,,3.0044148,0.2594823,1.5705157845488305,True
1HgI2-1,Hg1-I2,1.540469691446846,2.3970432404775206,,3.1217725,0.27002376,0.6773000842048392,True
4ClCuSe-1,Cl1-Cu1-Se1,0.8722946063729644,1.4543936402235333,,1.8869892,0.2610346,0.5262116679050831,True
2InTe-1,In1-Te1,1.2326469781332072,1.8116609058408257,2.3619934395706057,2.379531,0.27035725,0.3936481280706735,True
2InSSi-1,In1-S1-Si1,1.5172016464741669,2.2054296241545233,,2.9013996,0.2637633,0.0710065842701222,True
1P2Pd3S8-1,P2-Pd3-S8,1.7502109295603692,2.8755854989989182,,3.6994135,0.26346767,1.728613888777436,True
2PtN2O6-1,N2-O6-Pt1,2.205815510636989,3.863710559282271,,4.9019794,0.27900928,3.7871166175369897,True
1SnSe2-1,Se2-Sn1,0.762167625766442,1.3334170782580537,1.9121600644033614,1.7209572,0.26634693,0.6188466462624005,True
1PbSb2Se4-1,Pb1-Sb2-Se4,0.42364938641059924,0.8705241956222818,,1.1400162,0.26571313,0.9133616861520315,True
1InNaAs2S6-1,As2-In1-Na1-S6,1.9142750154789567,2.836027869118116,,3.7022188,0.258233,0.7186563776409498,True
2PbTe-1,Pb1-Te1,0.4453871101083335,0.8778946428416765,1.246060092501092,1.1578311,0.27192393,0.9190856308575491,True
1CuInP2S6-1,Cu1-In1-P2-S6,1.5456294664936259,2.8275554527626485,,3.5634565,0.268403,2.614869565862041,True
2PdSeCl2-1,Cl2-Pd1-Se1,0.6399454119739834,1.4453987072402925,,1.8275203,0.2753568,1.433549271749775,True
1P2Pt3S8-1,P2-Pt3-S8,1.8878920300978197,3.117670808133811,,3.977074,0.27264002,2.094505313149341,True
2PtS2-1,Pt1-S2,1.8020945091692493,2.7867348921721726,,3.6063216,0.26881787,1.0550531634755784,True
2AgCdITe-1,Ag1-Cd1-I1-Te1,1.193274500433549,2.046804961470954,,2.6216795,0.26844326,1.0067646118718157,True
1InLiAs2S6-1,As2-In1-Li1-S6,2.0196087947568824,3.005543415515432,,3.908254,0.2650551,0.9355746395336983,True
2RuSe2-1,Ru1-Se2,0.778794279676339,1.5952369559102693,,2.019238,0.2622955,1.3154311329400346,True
4AsPdS-1,As1-Pd1-S1,0.8877018987290852,1.5013790224627739,,1.9533533,0.26976523,0.5340904950666931,True
1GaInTe2-1,Ga1-In1-Te2,0.9659759369647866,1.531791264501281,,2.0134463,0.25904608,0.4713619086766803,True
2AgClHgTe-1,Ag1-Cl1-Hg1-Te1,1.4241481799272595,2.2718935846964388,,2.9516237,0.2663836,0.7440226504429721,True
2InPd2Se3-1,In1-Pd2-Se3,0.8343558851248343,1.2901525310079367,,1.7105002,0.2708165,0.7662795435151114,True
4ClCuTe-1,Cl1-Cu1-Te1,0.940268552389556,1.33881279277489,,1.7859364,0.26680738,0.999637067913929,True
2AgBr-1,Ag1-Br1,1.7238042684096084,2.9623770335906077,,3.7601452,0.2764772,2.2648319185613173,True
2CPPbH3S3-1,C1-H3-P1-Pb1-S3,2.1103825246664645,3.0787872938462484,,4.010321,0.25939772,0.8341817286311196,True
1IRhSe-1,I1-Rh1-Se1,0.5448386251380836,1.4253816188724806,,1.7611802,0.263123,1.8482300323161156,True
2HPPbS3-1,H1-P1-Pb1-S3,1.8840635217492214,2.8172753255170426,,3.6694732,0.26063126,0.7806056997636132,True
1SeSn-1,Se1-Sn1,2.176639794741175,2.7880554455028292,3.6645807157786874,3.7396736,0.2688589,1.1396954803172308,True
2ClCuHgTe-1,Cl1-Cu1-Hg1-Te1,0.8971151284524264,2.057683625142096,,2.5653481,0.27627236,2.684106131075975,True
2TaI2Te2-1,I2-Ta1-Te2,0.5693235817685427,1.1771790597720446,,1.5193596,0.26685804,0.8710154193025051,True
4Ga2Te3-1,Ga2-Te3,0.8989633251344895,1.4801089601158561,,1.938385,0.2758169,0.5044059686993768,True
1CoNaP2Se6-1,Co1-Na1-P2-Se6,0.5250983255491581,1.7174907164231756,,2.068931,0.2800964,3.2146399526236253,True
2AgClHgS-1,Ag1-Cl1-Hg1-S1,1.3875803466090595,2.526026955574869,,3.2130141,0.2664119,2.102578845263104,True
2InPd2Te3-1,In1-Pd2-Te3,0.3913408846437627,0.5796132732787855,,0.7994733,0.26482642,1.6360268479655473,False
1AgInP2S6-1,Ag1-In1-P2-S6,1.317293751322512,2.3653077633070336,,3.0108964,0.2744005,1.7569658665741137,True
4AsPdSe-1,As1-Pd1-Se1,0.7389742513553128,1.28253200766925,,1.6587698,0.2589959,0.6356284403121211,True
2ITa2Te6-1,I1-Ta2-Te6,0.6145555461846623,1.023930002402552,,1.3469214,0.2630484,0.9144140252961769,True
1Al2Te5-1,Al2-Te5,1.2165587137891372,1.8036115254956533,,2.3659294,0.262095,0.3626015119226427,True
1SeTeW-1,Se1-Te1-W1,1.036539017610635,1.493412056792512,1.8003597541082819,1.9835658,0.27305713,0.8033434634713683,True
2InSeSi-1,In1-Se1-Si1,1.5093583239452333,2.1488946292569793,,2.8348346,0.26739722,0.28648114165295213,True
1AsClTe-1,As1-Cl1-Te1,1.478712991878009,2.1466220932423274,2.59602796221676,2.8228538,0.26028535,0.13378036550000563,True
1AgCuBr2-1,Ag1-Br2-Cu1,2.313580834989929,3.7993428901398616,,4.838536,0.26537573,2.9360011645760573,True
2TlNi2Se3-1,Ni2-Se3-Tl1,0.539882190068822,0.8194421873249507,,1.1097046,0.27020776,1.3336293655176905,True
4AuClTe-1,Au1-Cl1-Te1,1.35979158919169,1.924032985202794,,2.546882,0.25552377,0.5141246916838049,True
2InPS3-1,In1-P1-S3,0.8393070008090084,1.3949282191850638,,1.8166806,0.2595132,0.5578292997618678,True
4CoS2-1,Co1-S2,0.32232127129325283,0.6180926219744749,,0.82630354,0.27375063,1.2614234609127601,True
1AgAlP2Se6-1,Ag1-Al1-P2-Se6,1.366218787774382,2.3391806005332203,,2.9874566,0.2809089,1.3688266330895755,True
2CdPSe3-1,Cd1-P1-Se3,1.2709515819191428,2.1498145200972845,,2.755558,0.2571437,1.0378343614164496,True
4BBiS3-1,B1-Bi1-S3,1.4860194049111737,2.3775242445118394,,3.0640273,0.27232373,0.8853190358801677,True
2IrNiS4-1,Ir1-Ni1-S4,0.5936498493865043,1.3634353575825007,,1.7187061,0.26202965,1.3499655296990896,True
2RhI3-1,I3-Rh1,0.9910661198756803,1.9654730555692967,,2.4773235,0.2706154,1.7559194888098453,True
1ISbSe-1,I1-Sb1-Se1,1.0117900268465283,1.52915290375479,1.993559096344906,2.0145743,0.2603972,0.5765881410813106,True
1AuInSI2-1,Au1-I2-In1-S1,0.9903712031545555,1.6476457485321978,,2.1329556,0.26171243,0.4999694265577808,True
1SnSb2Se4-1,Sb2-Se4-Sn1,0.36798581403608277,0.6938854521204731,,0.93652475,0.26546913,1.17214332650083,True
1AgGaP2S6-1,Ag1-Ga1-P2-S6,1.2700389818079163,2.284638792566074,,2.906361,0.2618124,1.6511051361462719,True
2PtSe2-1,Pt1-Se2,1.4413985524309434,2.2970478969934147,,2.9709468,0.26262802,0.7634062446427253,True
2BrIrSe-2,Br1-Ir1-Se1,1.0779765952954512,2.0672166425998064,,2.6226423,0.2669606,1.730818225703863,True
2CdCuITe-1,Cd1-Cu1-I1-Te1,1.1505276956169432,2.486283566158969,,3.0796022,0.26378486,3.2251048787683767,True
1InNaAs2Se6-1,As2-In1-Na1-Se6,1.3357582604905085,2.120837075683529,,2.7528906,0.2674654,0.5527926665131906,True
4NiPSe-1,Ni1-P1-Se1,0.6281202137411279,2.0206359517639365,,2.4321516,0.28500828,3.999961025876021,True
2ClCuSe2-1,Cl1-Cu1-Se2,0.8286570989467634,2.423749984631837,,2.9037492,0.2848557,4.714465912113385,True
2BrCuHgS-1,Br1-Cu1-Hg1-S1,0.7754348877252495,2.1005085742390315,,2.5536337,0.27345413,3.547076776923696,True
2AgBrHgSe-1,Ag1-Br1-Hg1-Se1,1.2841450129522198,2.2663964402787933,,2.8834577,0.26276484,1.490705798005103,True
1MoTe2-1,Mo1-Te2,0.9318333397619183,1.369604108877922,1.5626285814924223,1.809861,0.262162,0.8434887582385008,True
2OsS2-1,Os1-S2,0.5297053819122167,1.386851546785019,,1.716918,0.27168044,1.7698428684194376,True
2FeSe2-1,Fe1-Se2,0.5751873401731686,1.0534182339230824,,1.3736261,0.26564357,0.7915691604940577,True
2PZnSe3-1,P1-Se3-Zn1,1.3067535729365023,2.2222795514037874,,2.8471606,0.2739356,1.1665216123945585,True
2ClCuO2-1,Cl1-Cu1-O2,0.45221571877344147,1.287081708956813,,1.6035157,0.25808385,1.7705100400051947,True
2AuCdITe-1,Au1-Cd1-I1-Te1,0.8242496877768843,1.5012204984817976,,1.929435,0.2575808,0.7494724938158005,True
1P2Ni3S8-1,Ni3-P2-S8,1.0526151468865659,2.890326983748691,,3.4872682,0.30493104,5.602938913737061,True
1AsBrSe-1,As1-Br1-Se1,1.227943332540165,1.8391525816641887,2.273741430126045,2.3988297,0.26241073,0.2893025619444173,True
2PdS2-1,Pd1-S2,1.1198988050409382,2.014844453906189,,2.5860286,0.2524768,1.2677454676987117,True
1GaInP2Se2S4-1,Ga1-In1-P2-S4-Se2,0.9552410690122621,1.5655912059838155,,2.0439603,0.26973057,0.4641590745809463,True
2HgI-1,Hg1-I1,1.2769058661650141,1.9182972566585224,,2.51523,0.26132092,0.20974517798652387,True
2AgBrHgTe-1,Ag1-Br1-Hg1-Te1,1.3934330314301921,2.257306180199584,,2.9122887,0.2586278,0.8470898690600758,True
1BiCuP2S6-1,Bi1-Cu1-P2-S6,1.4172357002831433,2.5884897333285988,,3.2842352,0.2703844,2.2248930719119886,True
2InNi2Se3-1,In1-Ni2-Se3,0.5650295078071692,0.7733051873790839,,1.0770375,0.2613614,1.616079461891065,True
1BrCoTe-1,Br1-Co1-Te1,0.8956203130119996,1.810399510321689,,2.2923315,0.26303568,1.5975884691448285,True
2In2Te3-2,In2-Te3,0.602469020220888,0.9953879553846734,,1.332466,0.27320248,0.9616959354191549,True
2AlGeTe-1,Al1-Ge1-Te1,0.8685000816317137,1.3679514372602402,,1.8047525,0.26300725,0.6384622774093058,True
2BrCu-1,Br1-Cu1,1.5220541658489855,3.4233528965141344,3.253356328474494,4.1871195,0.29044104,5.463926736659973,True
2ClCuTe2-1,Cl1-Cu1-Te2,0.8533488049947926,2.30784937019766,,2.787927,0.27561265,4.0533410038340545,True
1ISSb-1,I1-S1-Sb1,1.219102971949605,1.7824491412878976,2.2601299379992303,2.3536158,0.26047865,0.4489098983770595,True
4SSbSi-1,S1-Sb1-Si1,2.1675811135843412,2.9219604113912303,,3.8586075,0.26786727,0.630172172764706,True
2AgBrHgS-1,Ag1-Br1-Hg1-S1,1.3185987225770042,2.3630801659654845,,3.0000308,0.26809624,1.739654034806915,True
4PSeSi-1,P1-Se1-Si1,1.9917034149755939,2.8292523187866996,,3.7103088,0.2736018,0.4281738052677607,True
2CsC2H3S3-1,C2-Cs1-H3-S3,2.242718604444428,3.34523519111655,,4.3522425,0.271206,1.31565785807961,True
2AsSiSe3-1,As1-Se3-Si1,1.7895804607863586,2.5383872849346956,,3.34587,0.25976434,0.22245368539409965,True
2PtTe2-1,Pt1-Te2,1.309126196492565,2.0008763803936542,,2.6068249,0.26337186,0.21458609871688689,True
4AsPdTe-1,As1-Pd1-Te1,0.4953777326684943,0.9672526925928375,,1.2624425,0.2599047,0.8460861905486742,True
1CrSeTe-1,Cr1-Se1-Te1,0.5721776504310976,0.9940276939248328,0.9737017937003845,1.303508,0.26922327,0.8911538680964232,True
2AlSiTe3-1,Al1-Si1-Te3,1.1145255929465998,1.6725993338562848,,2.213723,0.2649799,0.4507597147060194,True
1SHg2I2-1,Hg2-I2-S1,2.2644401258700695,3.2029629867257303,,4.205548,0.25713658,0.7306049875763593,True
1CoLiAs2Se6-1,As2-Co1-Li1-Se6,0.3333974936103181,1.1750807641093295,,1.4323308,0.26259688,1.936934328144286,True
4AsSeSi-1,As1-Se1-Si1,2.1088612218201845,2.9013319531983117,,3.8222206,0.26309758,0.4937773588958237,True
1NiPd3Se8-1,Ni1-Pd3-Se8,0.3817485618761258,0.7018304824077519,,0.9531696,0.26717466,1.1871624753175716,True
2NiS2-1,Ni1-S2,0.8238762701691387,2.230675184120318,,2.7102597,0.27340665,3.8669022731273444,True
1PdSe2-1,Pd1-Se2,0.5579655400006607,0.9063029400623621,1.614912444190729,1.2162559,0.2606788,1.0983980485683342,True
1AuClPdSe-1,Au1-Cl1-Pd1-Se1,0.7435883542054098,1.6230554511946034,,2.0300217,0.26642033,1.6166864553714406,True
2CGePH3S3-1,C1-Ge1-H3-P1-S3,2.58555775143767,3.49922210928515,,4.6014066,0.26119497,0.8664610762192857,True
2ZnP2S4-1,P2-S4-Zn1,1.8912682109411008,2.7587971275437226,,3.6117384,0.25396353,0.5140461240460382,True
2ZnAs2S4-1,As2-S4-Zn1,1.6528324137865231,2.4571297442921143,,3.2113767,0.2577593,0.3556035725285017,True
1SeS3I4Pt4-1,I4-Pt4-S3-Se1,0.641326354927014,1.45507179445049,,1.8263302,0.27217463,1.4648757741074734,True
2AgI-1,Ag1-I1,1.7684724011775892,2.7818495819334284,,3.5846488,0.26801562,1.207871468157219,True
1Cl2Cu2S3As4-1,As4-Cl2-Cu2-S3,1.1980332681248513,2.9096378885927794,,3.528088,0.28449252,4.892195956311988,True
2PdTe2-1,Pd1-Te2,1.2118995568262174,1.7430097553511747,,2.320379,0.25870314,0.5747474444059422,True
1SeAu2O4-1,Au2-O4-Se1,0.8429826625774828,1.9251307149539496,,2.3855333,0.26483434,2.390051615176234,True
4AsNiS-1,As1-Ni1-S1,0.5125329630926605,1.5072975516923708,,1.8432518,0.26855448,2.366146885499012,True
4AuClSe-1,Au1-Cl1-Se1,1.4526473131980033,2.230071145721691,,2.912869,0.26583645,0.3973142531406675,True
2ClRe3Te4-1,Cl1-Re3-Te4,0.4610290287014789,0.9614616915427596,,1.244948,0.26957804,0.8602229980514546,True
1WMo3Te8-1,Mo3-Te8-W1,0.8995266338741364,1.3263473006179833,,1.766034,0.27171206,0.8759939782369217,True
1CoNaAs2Se6-1,As2-Co1-Na1-Se6,0.3432015281341201,1.2951913610160526,,1.5569456,0.26662698,2.3758505040951845,True
2GaGeTe-1,Ga1-Ge1-Te1,0.6744023696359973,1.1648649293876177,,1.5237877,0.2565806,0.7230870859140793,True
1NiS2-1,Ni1-S2,0.5833718087914519,1.0023652177257185,1.8677373886993,1.3255905,0.2749258,0.8952012457866224,True
4AuBrTe-1,Au1-Br1-Te1,1.2927953226184088,1.8600621262859165,,2.448689,0.25705358,0.4624918347712139,True
2AlGeTe3-1,Al1-Ge1-Te3,0.943295303776253,1.4760326840501885,,1.9470681,0.27852604,0.5414167507728043,True
1ISbTe-1,I1-Sb1-Te1,0.8377316323764736,1.3216126528129446,1.6763317600369703,1.7435619,0.2546324,0.684065295653735,True
4BrCuTe-1,Br1-Cu1-Te1,0.7421518601777404,1.1351238759538962,,1.5014832,0.26508766,0.9665508707533625,True
1AgGaP2S2Se4-1,Ag1-Ga1-P2-S2-Se4,0.9233490691874697,1.8013555608280858,,2.2881808,0.25737336,1.408432352797012,True
2AgClTe2-1,Ag1-Cl1-Te2,1.2913679087724856,2.0981654539162493,,2.72513,0.26134124,0.6959507650318848,True
1BrSbTe-2,Br1-Sb1-Te1,1.3189487249002596,1.81940948592927,2.252901762420853,2.4287822,0.25823653,0.7699239626130219,True
1CuSbP2S6-1,Cu1-P2-S6-Sb1,1.6717311153634684,2.6391843036065037,,3.4096484,0.27205944,1.0740826973811477,True
1Ga2Te5-1,Ga2-Te5,0.8596502695152948,1.3892047673289007,,1.8281369,0.2715128,0.5766569831871089,True
1CrMo3Te8-1,Cr1-Mo3-Te8,0.6445550150371089,1.104671749703559,,1.4599676,0.26877362,0.7874300255867394,True
1P2Pd3Se8-1,P2-Pd3-Se8,1.4627085681073888,2.386111924897065,,3.071011,0.26187798,1.0522529643053926,True
2GePS3-1,Ge1-P1-S3,1.405653654643614,2.095555602456283,,2.7327921,0.2638745,0.09912159440035596,True
1AuBiP2S6-1,Au1-Bi1-P2-S6,1.4405100483714541,2.2148288947992856,,2.8791885,0.2661678,0.3954174745667843,True
1AuCuBr2-1,Au1-Br2-Cu1,2.084207499066893,3.532973836507794,,4.4896994,0.26915255,2.93487945572381,True
4AgClSe-1,Ag1-Cl1-Se1,0.8370859332137099,1.2787344843650068,,1.7097329,0.26530227,0.8122725793174832,True
2AgClSe2-1,Ag1-Cl1-Se2,1.3397932950734837,2.4205370092561282,,3.0694854,0.2700227,1.8844225181082785,True
2AuCl-1,Au1-Cl1,2.1183000783422936,3.1612302627032687,,4.104271,0.25968993,1.1259680954906495,True
2AgHgISe-1,Ag1-Hg1-I1-Se1,1.0337857581891479,1.8798226165389909,,2.4007242,0.25014013,1.148481128119876,True
2BiSbSe3-1,Bi1-Sb1-Se3,0.9371498021713993,1.4741871956087702,,1.9513054,0.25517988,0.5336909338626263,True
2TeZnN2H4-1,H4-N2-Te1-Zn1,1.8223394354446762,2.5674305200241774,,3.3819354,0.26628548,0.2594585416017178,True
1AgInP2Se6-1,Ag1-In1-P2-Se6,0.8630466948580029,1.7071298338532443,,2.1571374,0.26152548,1.3325340410476896,True
1MgB2H8-1,B2-H8-Mg1,6.082173090564821,7.486423969633201,,9.949182,0.27602318,3.804601432461307,False
1AgAlAs2Se6-1,Ag1-Al1-As2-Se6,0.7642393004571084,1.5766849945499355,,1.9770294,0.27716434,1.3161618018962764,True
1MoAu2Se4-1,Au2-Mo1-Se4,0.5924480559950571,1.2469096988896795,,1.5709671,0.25286475,0.9601959085651595,True
1In2Te5-1,In2-Te5,1.0802648388894958,1.649022598282655,,2.1658309,0.25995302,0.4239971298038252,True
2Sb2S3-1,S3-Sb2,1.8818752901901012,2.6351589383866165,,3.45868,0.27029946,0.31023450500501465,True
1CuInP2Se6-1,Cu1-In1-P2-Se6,0.9080369106453623,2.0509062009064927,,2.5537803,0.26740605,2.5935586737814984,True
2BrPt-1,Br1-Pt1,1.1766232670448549,1.6626060029958838,,2.219218,0.26703244,0.7462778902269739,True
2IIrS-2,I1-Ir1-S1,0.8630524620870568,1.7487636015906938,,2.207709,0.26597258,1.5086356092081883,True
1GeS-1,Ge1-S1,2.449635146788082,3.230953137127927,4.183167490164307,4.2852054,0.264972,0.8918294102783522,True
4AsGeS-1,As1-Ge1-S1,2.041267962191791,2.844452481078299,,3.7435787,0.26915208,0.4242032876919039,True
1GeS2-2,Ge1-S2,0.7290217340043323,1.4046715687206248,2.265981066506524,1.8125648,0.28023735,0.8594042390816398,True
1PbTe-1,Pb1-Te1,0.9298516213187835,1.5002534549900912,2.0589840664315044,1.9595885,0.25175714,0.4871671192971218,True
2AuBrHgTe-1,Au1-Br1-Hg1-Te1,0.5383264184898424,1.1383456627166244,,1.4537082,0.26641038,0.8897192424086054,True
